Date,Time,Actual,Predicted
2024-03-03,22:04:00,40.406,4.293034
2024-06-05,20:16:00,31.417,91.119576
2024-03-02,21:48:00,0.374,15.753336
2024-04-03,23:12:00,0.076,4.1772857
2024-06-05,18:56:00,98.253,115.003265
2024-04-05,22:56:00,19.887,36.949196
2024-07-01,00:34:00,28.989999999999995,152.10796
2024-05-04,19:33:00,121.06,56.1402
2024-07-07,11:45:00,120.296,203.30592
2024-04-02,18:55:00,0.673,14.085357
2024-05-04,21:52:00,1.36,35.211853
2024-07-02,18:49:00,22.17,66.51414
2024-04-04,21:52:00,10.017,25.27487
2024-02-02,21:40:00,0.11,29.238834
2024-03-06,19:55:00,9.876,85.815994
2024-02-06,03:33:00,379.58,73.64065
2024-07-01,19:57:00,69.526,193.42688
2024-04-06,19:46:00,40.143,114.16472
2024-04-06,12:00:00,49.906,371.86957
2024-03-03,22:58:00,9.257,12.24601
2024-04-01,21:40:00,110.18,66.657845
2024-06-05,00:32:00,129.087,20.127682
2024-03-04,19:11:00,0.03,31.402336
2024-04-07,21:26:00,8.39,117.78904
2024-03-07,04:00:00,40.29,58.731983
2024-07-03,17:07:00,29.81,84.26786
2024-04-04,22:53:00,9.887,21.17616
2024-02-02,21:48:00,0.08,98.313156
2024-02-05,19:33:00,59.957,110.09503
2024-05-04,19:27:00,1500.49,56.768745
2024-07-03,17:53:00,0.36,82.84065
2024-06-07,01:02:00,55.39,5.7140527
2024-05-04,17:03:00,10.13,105.389915
2024-03-04,20:13:00,8.203,26.772675
2024-03-07,14:37:00,231.177,220.09114
2024-04-03,20:16:00,0.013,25.834095
2024-04-04,18:31:00,30.397,46.741417
2024-03-07,19:55:00,19.247,144.27695
2024-04-04,21:41:00,0.123,26.130371
2024-04-04,20:46:00,0.97,30.883263
2024-06-07,19:41:00,1571.427,126.97495
2024-04-06,17:59:00,89.707,131.32349
2024-06-05,15:41:00,28.833,117.500565
2024-04-02,23:18:00,19.64,19.103378
2024-04-03,18:30:00,0.014,42.737125
2024-04-05,19:33:00,10.0,67.32508
2024-02-04,18:16:00,29.08,79.45304
2024-04-02,22:22:00,19.346,26.930868
2024-07-01,20:03:00,37.424,200.52428
2024-05-03,22:12:00,40.454,19.247725
2024-04-04,23:27:00,18.967,19.036724
2024-03-07,00:30:00,0.076,0.059203397
2024-06-01,22:00:00,98.427,139.00624
2024-02-06,23:48:00,19.796,114.78941
2024-03-03,18:41:00,0.55,47.5154
2024-01-04,22:19:00,9.573,87.736465
2024-04-02,18:41:00,1.467,15.218356
2024-02-02,18:15:00,7.760000000000001,82.24126
2024-04-04,20:41:00,21.127,30.991497
2024-03-03,18:57:00,1.19,42.1073
2024-04-03,19:49:00,10.133,27.98316
2024-03-06,18:30:00,20.573,100.82403
2024-03-01,21:41:00,0.153,174.03065
2024-07-02,20:49:00,20.623,54.500248
2024-04-07,00:25:00,10.563,0.050373107
2024-07-03,21:48:00,4.843,44.94768
2024-07-03,22:46:00,8.987,39.078262
2024-05-05,18:52:00,159.56,102.9091
2024-03-04,22:01:00,119.803,20.693771
2024-04-04,00:03:00,9.79,23.12016
2024-04-02,22:45:00,6.823,18.536476
2024-03-03,23:04:00,4.58,14.157599
2024-06-05,16:59:00,35.867,137.0951
2024-03-03,14:40:00,1129.1,297.7523
2024-03-02,19:33:00,110.784,60.141693
2024-04-04,19:03:00,0.313,44.122066
2024-05-04,17:48:00,29.223,83.20189
2024-03-07,20:51:00,60.023,140.4482
2024-04-04,09:35:00,99.27,237.31737
2024-03-03,17:53:00,17.54,68.57148
2024-03-06,19:30:00,38.926,0.4619787
2024-04-03,21:07:00,0.39,22.35181
2024-02-06,19:03:00,334.493,272.91364
2024-01-03,19:15:00,37.814,183.12347
2024-07-04,20:26:00,100.18,67.53941
2024-03-03,21:48:00,0.1999999999999999,14.59376
2024-06-01,13:54:00,937.87,338.87833
2024-06-06,23:18:00,10.253,72.78436
2024-04-04,17:45:00,0.33,59.057003
2024-02-04,22:42:00,19.3,26.015442
2024-04-02,18:46:00,10.03,14.722045
2024-04-04,18:30:00,20.343,47.065292
2024-04-07,13:48:00,490.354,243.9937
2024-04-04,17:55:00,10.38,53.30544
2024-06-01,12:11:00,121.27,358.35623
2024-05-03,23:07:00,9.793,22.001938
2024-04-05,18:13:00,9.567,84.45513
2024-06-07,11:00:00,49.95000000000001,220.68358
2024-05-02,19:04:00,50.817,58.70077
2024-02-04,18:48:00,0.017,62.834167
2024-01-04,17:52:00,19.954,136.643
